209.237.238.178 - - [01/Nov/2004:00:31:36 -0800] "GET /robots.txt HTTP/1.0" 404 275 "-" "ia_archiver"
209.237.238.178 - - [01/Nov/2004:00:31:36 -0800] "GET / HTTP/1.0" 200 2762 "-" "ia_archiver"
64.246.165.210 - - [01/Nov/2004:04:27:12 -0800] "GET /robots.txt HTTP/1.1" 404 275 "http://www.whois.sc/" "SurveyBot/2.3 (Whois Source)"
64.246.165.210 - - [01/Nov/2004:04:27:12 -0800] "GET / HTTP/1.1" 200 2762 "http://www.whois.sc/ringnutjeopardy.com" "SurveyBot/2.3 (Whois Source)"
206.221.125.54 - - [01/Nov/2004:08:24:30 -0800] "GET / HTTP/1.0" 304 - "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)"
206.221.125.54 - - [01/Nov/2004:08:24:35 -0800] "GET /testyourmettle.htm?ringnut=undefined&cont=1 HTTP/1.0" 200 13088 "http://compete.ringnutjeopardy.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)"
206.221.125.54 - - [01/Nov/2004:08:24:43 -0800] "GET /jeopardydatakey.js HTTP/1.0" 304 - "http://compete.ringnutjeopardy.com/testyourmettle.htm?ringnut=undefined&cont=1" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)"
66.57.102.225 - - [01/Nov/2004:14:02:32 -0800] "GET /jeopardyreplay.htm?qu=3&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=3&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:32 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:34 -0800] "GET /jeopardyreplay.htm?qu=4&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=3&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:35 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:38 -0800] "GET /jeopardyreplay.htm?qu=4&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=4&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:39 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:41 -0800] "GET /jeopardyreplay.htm?qu=5&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=4&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:42 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:47 -0800] "GET /jeopardyreplay.htm?qu=5&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=5&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:49 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:50 -0800] "GET /jeopardyreplay.htm?qu=6&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=5&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:51 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:58 -0800] "GET /jeopardyreplay.htm?qu=6&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=6&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:02:59 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:01 -0800] "GET /jeopardyreplay.htm?qu=7&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=6&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:04 -0800] "GET /jeopardyreplay.htm?qu=7&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=7&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:08 -0800] "GET /jeopardyreplay.htm?qu=8&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=7&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:09 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:27 -0800] "GET /jeopardyreplay.htm?qu=8&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=8&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:28 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:30 -0800] "GET /jeopardyreplay.htm?qu=9&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=8&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:31 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:35 -0800] "GET /jeopardyreplay.htm?qu=9&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=9&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:37 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:38 -0800] "GET /jeopardyreplay.htm?qu=10&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=9&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:39 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:46 -0800] "GET /jeopardyreplay.htm?qu=10&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=10&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:48 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:50 -0800] "GET /jeopardyreplay.htm?qu=11&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=10&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:51 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:54 -0800] "GET /jeopardyreplay.htm?qu=11&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=11&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:55 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:56 -0800] "GET /jeopardyreplay.htm?qu=12&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=11&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:03:57 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:00 -0800] "GET /jeopardyreplay.htm?qu=12&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=12&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:00 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:06 -0800] "GET /jeopardyreplay.htm?qu=13&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=12&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:07 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:14 -0800] "GET /jeopardyreplay.htm?qu=13&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=13&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:15 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:16 -0800] "GET /jeopardyreplay.htm?qu=14&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=13&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:17 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:20 -0800] "GET /jeopardyreplay.htm?qu=14&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=14&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:21 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:22 -0800] "GET /jeopardyreplay.htm?qu=15&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=14&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:23 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:27 -0800] "GET /jeopardyreplay.htm?qu=15&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=15&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:28 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:29 -0800] "GET /jeopardyreplay.htm?qu=16&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=15&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:30 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:35 -0800] "GET /jeopardyreplay.htm?qu=16&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=16&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:36 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:47 -0800] "GET /jeopardyreplay.htm?qu=17&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=16&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:48 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:52 -0800] "GET /jeopardyreplay.htm?qu=17&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=17&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:52 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:53 -0800] "GET /jeopardyreplay.htm?qu=18&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=17&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:04:54 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:19 -0800] "GET /jeopardyreplay.htm?qu=18&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=18&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:20 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:21 -0800] "GET /jeopardyreplay.htm?qu=19&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=18&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:22 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:32 -0800] "GET /jeopardyreplay.htm?qu=19&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=19&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:33 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:36 -0800] "GET /jeopardyreplay.htm?qu=20&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=19&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:37 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:40 -0800] "GET /jeopardyreplay.htm?qu=20&st=answer HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=20&st=question" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:41 -0800] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
66.57.102.225 - - [01/Nov/2004:14:05:43 -0800] "GET /jeopardyreplay.htm?qu=21&st=question HTTP/1.1" 200 16598 "http://replay.ringnutjeopardy.com/jeopardyreplay.htm?qu=20&st=answer" "Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20040913 Firefox/0.10.1"
